Gene_Symbol,log2FoldChange
ANKS3,0.0
CLGN,0.0
ZNF584,0.0
PLBD2,0.0
PLCB4,0.0
ZFP14,0.0
MEX3D,0.0
ZBTB8B,0.0
STK4,0.0
TAF10,0.0
C21orf91,0.0
FAM32A,0.0
MTCP1,0.0
DENND2B,0.0
KLF15,0.0
HYI,0.0
SOD3,0.0
HEXIM1,0.0
CDCA7L,0.0
QTRT2,0.0
LRRC42,0.0
AP4E1,0.0
LRRIQ1,0.0
CCL26,0.0
BEND7,0.0
CDHR3,0.0
SEMA3D,0.0
IQCG,0.0
LAT,0.0
MAP7D1,0.0
NOP9,0.0
NPEPPS,0.0
RNF215,0.0
AGAP6,0.0
ZNF805,0.0
ZNF749,0.0
GOLGA8B,0.0
ARHGDIA,0.0
UPF3A,0.0
TST,0.0
LCOR,0.0
NAT9,0.0
TTC32,0.0
SLC39A1,0.0
HECTD1,0.0
SAMM50,0.0
MBLAC1,0.0
YIPF3,0.0
NFX1,0.0
NGF,0.0
NGFR,0.0
UTP25,0.0
ACAD8,0.0
SMARCA2,0.0
TAPBPL,0.0
NMNAT2,0.0
KCTD3,0.0
FRYL,0.0
TMEM45A,0.0
FNBP1,0.0
HNRNPU,0.0
ANKRD6,0.0
HUS1,0.0
ANKRD13C,0.0
PDRG1,0.0
CFD,0.0
BAZ1B,0.0
PGM2,0.0
GFOD2,0.0
PDK3,0.0
SERPINB6,0.0
TOMM6,0.0
ATP6V1FNB,0.0
ATG14,0.0
CNKSR2,0.0
SFXN4,0.0
SP110,0.0
HPF1,0.0
TASP1,0.0
SNRK,0.0
TFAP4,0.0
METTL23,0.0
ZNF486,0.0
TMEM116,0.0
IMMT,0.0
FAM222B,0.0
EEF1AKMT4,0.0
HSD17B3,0.0
SMIM7,0.0
PHF6,0.0
CETN2,0.0
RFT1,0.0
GALC,0.0
MAT2B,0.0
TOP3A,0.0
SERF1A,0.0
SLC41A3,0.0
PALM2,0.0
APMAP,0.0
KLHL18,0.0
COPG1,0.0
HIKESHI,0.0
CWC15,0.0
RTF2,0.0
CCZ1,0.0
RASD1,0.0
EHHADH,0.0
KIF17,0.0
RAD21L1,0.0
TRPM2,0.0
TIGD3,0.0
MID1,0.0
RARG,0.0
RBBP5,0.0
DDIT4L,0.0
FRA10AC1,0.0
SSBP3,0.0
ATXN2,0.0
CUEDC1,0.0
HSD17B4,0.0
CRISPLD2,0.0
ESPN,0.0
CCDC150,0.0
GUK1,0.0
SAP30L,0.0
ADIPOR1,0.0
ZSWIM3,0.0
DHX35,0.0
GULP1,0.0
SLC25A28,0.0
RIF1,0.0
EFNA5,0.0
ZNF507,0.0
ZNF93,0.0
ANXA11,0.0
ASB3,0.0
INPP5F,0.0
BRWD1,0.0
C15orf61,0.0
FAM228B,0.0
FKBP10,0.0
WDR20,0.0
GPX4,0.0
CLK3,0.0
OXLD1,0.0
LIMD1,0.0
HACD1,0.0
IFT140,0.0
RAPGEF2,0.0
CLSTN3,0.0
ZNF875,0.0
STK16,0.0
SH3PXD2B,0.0
MKKS,0.0
REXO2,0.0
PFN2,0.0
ZNF35,0.0
ZFP91,0.0
ACVR1,0.0
ZNF630,0.0
FAM8A1,0.0
TMEM184A,0.0
MTCH2,0.0
FUS,0.0
VPS18,0.0
FAM234B,0.0
RANBP10,0.0
ZNF343,0.0
PCDH18,0.0
SHROOM3,0.0
CRNKL1,0.0
MIER1,0.0
PER3,0.0
ZNF256,0.0
ZNF304,0.0
CKMT1A,0.0
EIF4G3,0.0
PI4KB,0.0
PAPPA,0.0
SUPT3H,0.0
IL6R,0.0
MAP2K2,0.0
PTER,0.0
RAI1,0.0
SERPINB1,0.0
RIOK3,0.0
ATP6V1B2,0.0
STRIP2,0.0
MYORG,0.0
AMIGO1,0.0
EPHX1,0.0
ADHFE1,0.0
NACC2,0.0
DOCK11,0.0
TBCK,0.0
ZNFX1,0.0
RAP2A,0.0
MYLIP,0.0
H3C4,0.0
TUFT1,0.0
SMG7,0.0
TRMT10B,0.0
FAM91A1,0.0
YOD1,0.0
ZNF333,0.0
THUMPD2,0.0
SCAI,0.0
CCDC153,0.0
DNAJC3,0.0
FBXL4,0.0
CRTC3,0.0
ERI1,0.0
TCEAL8,0.0
NMT2,0.0
CIAO1,0.0
SLC22A14,0.0
MITF,0.0
RFX1,0.0
DDAH1,0.0
STX5,0.0
DCTN2,0.0
CLIP1,0.0
DST,0.0
LFNG,0.0
C22orf46,0.0
ZNF594,0.0
NTNG2,0.0
KRBA1,0.0
C8orf33,0.0
CAPN10,0.0
PHF8,0.0
FAM102B,0.0
MGLL,0.0
ACER2,0.0
ANXA8,0.0
GPSM2,0.0
INSYN1,0.0
DEXI,0.0
SOCS5,0.0
RCBTB2,0.0
EIF2B4,0.0
FGFR1OP2,0.0
EPC2,0.0
CYP39A1,0.0
GAS2L1,0.0
SPOCD1,0.0
INVS,0.0
P2RY11,0.0
TNFAIP3,0.0
ARPC2,0.0
HHEX,0.0
SUSD1,0.0
AFDN,0.0
MRPL30,0.0
YEATS2,0.0
PHLPP2,0.0
KLF11,0.0
FRMD4A,0.0
MAMDC4,0.0
CNOT9,0.0
AC092118.1,0.0
KIAA1958,0.0
TRIM11,0.0
ZBTB6,0.0
C3orf70,0.0
ARAF,0.0
ALG5,0.0
TRIM25,0.0
ULK3,0.0
NPAT,0.0
IL1RAP,0.0
ERI3,0.0
PPM1E,0.0
PPARA,0.0
CCDC9B,0.0
ATP6V1H,0.0
CDC42SE1,0.0
DHRS4L1,0.0
ODR4,0.0
TRNAU1AP,0.0
COMMD8,0.0
CLCN5,0.0
AHNAK,0.0
SLC31A2,0.0
GTF2H4,0.0
ADGRB2,0.0
GPATCH4,0.0
ALKBH8,0.0
CPSF6,0.0
BCL9,0.0
GNL3,0.0
BMPR1A,0.0
MRPL44,0.0
NOL6,0.0
VPS33A,0.0
MGST1,0.0
ATPAF2,0.0
BTRC,0.0
ORMDL1,0.0
CXXC5,0.0
PLLP,0.0
RRNAD1,0.0
VEZT,0.0
ZC3H7B,0.0
MED29,0.0
TMED7-TICAM2,0.0
ZNF844,0.0
SYT2,0.0
OSR1,0.0
FAM92A,0.0
TPBG,0.0
SESN2,0.0
ZNF330,0.0
RAMAC,0.0
ESYT1,0.0
NLRX1,0.0
TUT7,0.0
HSPBAP1,0.0
SUPT5H,0.0
PCGF5,0.0
GSAP,0.0
NECAB3,0.0
SLC20A2,0.0
EMC10,0.0
JAZF1,0.0
NOD1,0.0
DSTN,0.0
SMIM29,0.0
ZNF282,0.0
PLCG2,0.0
TMEM94,0.0
RASSF2,0.0
PPP2R1A,0.0
CNIH3,0.0
VSNL1,0.0
BAZ1A,0.0
TIMM8A,0.0
CCNQ,0.0
TRIM52,0.0
MED12L,0.0
ABI2,0.0
TMEM104,0.0
RBM15,0.0
FNDC3B,0.0
PCED1A,0.0
C11orf1,0.0
CSAD,0.0
PIM1,0.0
PRRC2C,0.0
FBXO28,0.0
CPEB2,0.0
SH3RF1,0.0
APAF1,0.0
ZNF816,0.0
USP53,0.0
LPXN,0.0
ZNF766,0.0
CST2,0.0
DTYMK,0.0
IDH3G,0.0
HSPA9,0.0
CTBP1,0.0
TMF1,0.0
TEP1,0.0
CRYBB2,0.0
TCHH,0.0
RPGR,0.0
DCAF13,0.0
TRIO,0.0
FLVCR1,0.0
CACTIN,0.0
PRIMPOL,0.0
RBM25,0.0
SINHCAF,0.0
TOR1B,0.0
GCA,0.0
AGO1,0.0
LEO1,0.0
RNF150,0.0
ARHGEF5,0.0
CRACD,0.0
ODF2L,0.0
FTL,0.0
FUCA1,0.0
APOBEC3C,0.0
FGFR3,0.0
TNRC6C,0.0
FBRSL1,0.0
SLC35F3,0.0
NEMP2,0.0
TPRA1,0.0
SAR1A,0.0
KIF3B,0.0
ADA,0.0
ZADH2,0.0
PINLYP,0.0
TAF1C,0.0
RAB33B,0.0
UBL7,0.0
PPP2R5D,0.0
PPP2R5B,0.0
UVRAG,0.0
GDF15,0.0
HMCES,0.0
SPDYE2,0.0
DNAJC18,0.0
THAP3,0.0
HACD2,0.0
PMF1-BGLAP,0.0
FAM216A,0.0
PID1,0.0
TRIM21,0.0
ZNF720,0.0
RBM14-RBM4,0.0
RBBP7,0.0
LMNA,0.0
XPO1,0.0
RIOX1,0.0
B4GALNT3,0.0
SIDT2,0.0
RHBDD2,0.0
MINDY2,0.0
MANEA,0.0
GTF2F1,0.0
CTSC,0.0
GUCA1B,0.0
SNX24,0.0
ASF1A,0.0
LNX1,0.0
LARS2,0.0
WIPI2,0.0
COA1,0.0
AP5M1,0.0
KCNH1,0.0
NRN1,0.0
ODF2,0.0
NOTCH2,0.0
STOM,0.0
C3orf14,0.0
FAXC,0.0
CALCOCO2,0.0
AP1G2,0.0
TMEM63A,0.0
CCDC144A,0.0
AQR,0.0
EPHX2,0.0
FBXL17,0.0
KCNQ5,0.0
APEX1,0.0
GTPBP10,0.0
RIPK4,0.0
ZC3H12C,0.0
CEP295,0.0
POM121C,0.0
NUFIP1,0.0
TMEM87A,0.0
DNAJC24,0.0
KHDRBS2,0.0
TMED8,0.0
PTP4A2,0.0
ZNF800,0.0
ITPRIPL2,0.0
SHPRH,0.0
TPST1,0.0
TFG,0.0
BEND3,0.0
PANX2,0.0
ARL2,0.0
PPP1CB,0.0
CHAMP1,0.0
CMKLR1,0.0
SNX14,0.0
CACUL1,0.0
ZSCAN16,0.0
DCAF11,0.0
ANXA6,0.0
CAMTA1,0.0
ARHGAP23,0.0
MILR1,0.0
PLAAT3,0.0
HDHD5,0.0
COMMD4,0.0
MARCHF5,0.0
RHBDL2,0.0
USP16,0.0
DUSP23,0.0
KANSL2,0.0
SLC2A4RG,0.0
MED28,0.0
MYCT1,0.0
IPO11,0.0
RAPGEFL1,0.0
VRK3,0.0
GPR157,0.0
MED23,0.0
PGAP1,0.0
CYS1,0.0
TRDMT1,0.0
SKIL,0.0
CSF2RA,0.0
PDGFD,0.0
FIBP,0.0
OGT,0.0
BMP2K,0.0
JRKL,0.0
ANKRD33B,0.0
C6orf132,0.0
DPRX,0.0
CECR2,0.0
ROBO2,0.0
ATL3,0.0
NEU3,0.0
FRS3,0.0
SLC9A7,0.0
IFT27,0.0
COG3,0.0
LRRC8E,0.0
ARMCX4,0.0
SEC62,0.0
HNRNPUL2,0.0
AMOTL1,0.0
RAB37,0.0
ELMSAN1,0.0
PTPMT1,0.0
RAB28,0.0
SYAP1,0.0
HBS1L,0.0
KIAA1671,0.0
TNRC6A,0.0
FARP1,0.0
TMEM258,0.0
ARID3A,0.0
BMS1,0.0
AP2A1,0.0
RNF165,0.0
SNX29,0.0
WDR75,0.0
ZNF583,0.0
POMGNT2,0.0
FAM114A2,0.0
LANCL2,0.0
MGAT4B,0.0
PRDM5,0.0
NXT2,0.0
PEG10,0.0
HCCS,0.0
HMSD,0.0
FNIP2,0.0
RGPD6,0.0
WDFY2,0.0
XIAP,0.0
NOL7,0.0
STEAP2,0.0
FBP1,0.0
MTFR1L,0.0
SYPL2,0.0
ATPAF1,0.0
MARC1,0.0
CUZD1,0.0
FBXW4,0.0
TNS3,0.0
FAM160B2,0.0
ZMYND8,0.0
EP400,0.0
RCOR1,0.0
LARP4B,0.0
MESD,0.0
RFTN1,0.0
CCDC180,0.0
HCN3,0.0
UVSSA,0.0
DDX49,0.0
XPO5,0.0
ZSCAN22,0.0
ZNF283,0.0
ZBTB12,0.0
RBMS1,0.0
CASKIN2,0.0
TMEM51,0.0
ADAMTSL1,0.0
GET4,0.0
NR5A2,0.0
PARD3B,0.0
POLR1E,0.0
CDV3,0.0
FGD6,0.0
TACO1,0.0
BCL7A,0.0
TET1,0.0
CPEB4,0.0
CYP2S1,0.0
ZNF71,0.0
PCTP,0.0
TCP11,0.0
LRRC75B,0.0
MIEF1,0.0
MBIP,0.0
PPP1CA,0.0
KAT2A,0.0
NDUFV3,0.0
MDGA1,0.0
IL17RE,0.0
TTC39A,0.0
MAP3K15,0.0
USP33,0.0
SETD9,0.0
MTUS1,0.0
PLOD1,0.0
PITPNA,0.0
PLTP,0.0
TRIP6,0.0
ATG5,0.0
VDAC3,0.0
IL27RA,0.0
FOXK2,0.0
SESTD1,0.0
CXorf40A,0.0
MLXIPL,0.0
ZNF558,0.0
GLI3,0.0
PHLDA3,0.0
SAMD4A,0.0
SREBF1,0.0
CCT8,0.0
IREB2,0.0
BPNT1,0.0
SEPTIN9,0.0
TIMP3,0.0
SNTB2,0.0
SUFU,0.0
COBLL1,0.0
MRPL40,0.0
ZNF215,0.0
TBK1,0.0
MSH5-SAPCD1,0.0
CSPP1,0.0
CLUAP1,0.0
RBMXL1,0.0
L3MBTL3,0.0
SLC25A19,0.0
ITGB8,0.0
MRAS,0.0
ITIH4,0.0
PALLD,0.0
ZNF692,0.0
PRDM8,0.0
FAM53C,0.0
BICD2,0.0
GLIS2,0.0
CALD1,0.0
HYAL2,0.0
SLAIN1,0.0
MPP3,0.0
EMP3,0.0
MKS1,0.0
PANX1,0.0
NLRP2,0.0
DTD2,0.0
TTC28,0.0
PEX11G,0.0
MTREX,0.0
NINJ1,0.0
SLC46A1,0.0
MMD,0.0
DNAJB9,0.0
B3GALNT2,0.0
MAPK8IP2,0.0
MORC2,0.0
MON1B,0.0
AKIRIN2,0.0
CLASP2,0.0
ZC3H11B,0.0
TAB2,0.0
LYG1,0.0
ARFRP1,0.0
TMEM267,0.0
ARAP3,0.0
KLHL25,0.0
PYM1,0.0
POGLUT1,0.0
MAGEE1,0.0
FANCM,0.0
ULBP2,0.0
ARHGDIB,0.0
UQCC2,0.0
TPCN1,0.0
PRKAR2A,0.0
CRYBB3,0.0
DNAAF5,0.0
OSGEP,0.0
MLKL,0.0
NUTF2,0.0
PHF13,0.0
IFT22,0.0
CD164,0.0
HSCB,0.0
POLR3K,0.0
GOLGA8A,0.0
REV1,0.0
COX8A,0.0
MRPL4,0.0
MEMO1,0.0
IPO8,0.0
TMX2,0.0
WDR92,0.0
UIMC1,0.0
ZNF549,0.0
ZFP28,0.0
PHF1,0.0
ZBTB18,0.0
ARHGAP21,0.0
ADGRL3,0.0
SPECC1L,0.0
MARCHF8,0.0
PLK3,0.0
VPS13D,0.0
TXLNG,0.0
DTNB,0.0
PEF1,0.0
APOC1,0.0
PRDM11,0.0
DHRS11,0.0
PPP4R3B,0.0
LARP6,0.0
SLC12A6,0.0
NF1,0.0
GTF2H2C,0.0
TMEM14A,0.0
PAN3,0.0
ZNF496,0.0
CZIB,0.0
LUZP6,0.0
ACTN1,0.0
ZNF836,0.0
NTF3,0.0
ZNF511,0.0
ABTB2,0.0
H3C8,0.0
SLF2,0.0
H4C4,0.0
EFCAB14,0.0
URB2,0.0
FAM81A,0.0
F2RL1,0.0
ZSCAN29,0.0
RAB6C,0.0
JAGN1,0.0
USP31,0.0
CADM4,0.0
SPPL2B,0.0
AGBL5,0.0
GTF3A,0.0
PAQR5,0.0
MKRN1,0.0
DHRS7B,0.0
TBC1D9,0.0
TMEM186,0.0
PIEZO1,0.0
RTF1,0.0
ZC3H11A,0.0
ERICH2,0.0
UFSP1,0.0
TTC23,0.0
ZSCAN32,0.0
TRIM47,0.0
KRTAP19-1,0.0
TRMU,0.0
DCUN1D5,0.0
GBP1,0.0
DLG4,0.0
TAB3,0.0
DHODH,0.0
DKC1,0.0
SPIDR,0.0
SIX2,0.0
ZNF121,0.0
HIC2,0.0
UBE2K,0.0
TNFSF13B,0.0
ZC3H14,0.0
ERAP1,0.0
ACTL6A,0.0
ERC1,0.0
ARHGAP32,0.0
DENND5B,0.0
CTNNBL1,0.0
ZNF391,0.0
IL17RC,0.0
ZNF564,0.0
IGSF3,0.0
SMKR1,0.0
WDR34,0.0
GAB2,0.0
SEC61B,0.0
LRCH1,0.0
GNG7,0.0
HNRNPA0,0.0
ANGPTL4,0.0
SURF6,0.0
HIRA,0.0
NUDT14,0.0
TXK,0.0
TSFM,0.0
CRYBG3,0.0
NAP1L3,0.0
SERPINF2,0.0
TENT2,0.0
CRPPA,0.0
MYL6B,0.0
CLCN2,0.0
AFF4,0.0
TMEM60,0.0
GUSB,0.0
TMEM241,0.0
HK2,0.0
TAGLN,0.0
TAF4,0.0
TAF2,0.0
ADAM17,0.0
RARS2,0.0
SMAGP,0.0
RPL21,0.0
POLR3H,0.0
NOXA1,0.0
SHPK,0.0
RACGAP1,0.0
CWF19L2,0.0
ZNF132,0.0
PAWR,0.0
PBX2,0.0
CARNMT1,0.0
KRT15,0.0
CAPRIN2,0.0
TNPO1,0.0
DCTN4,0.0
AHDC1,0.0
SYNE1,0.0
DAB2IP,0.0
ENDOD1,0.0
CDC25C,0.0
FICD,0.0
ZNF37A,0.0
DGKD,0.0
BCAM,0.0
B3GALT6,0.0
ZNF460,0.0
TTC7A,0.0
ZSWIM1,0.0
FNBP4,0.0
TYW1,0.0
ASXL2,0.0
ZNF880,0.0
EPB41L3,0.0
SHANK2,0.0
ZDHHC14,0.0
ARPC1B,0.0
NCOA1,0.0
BCS1L,0.0
ZNF358,0.0
ABCB7,0.0
IPO9,0.0
LPAR1,0.0
ANKZF1,0.0
GAPVD1,0.0
COL18A1,0.0
HS1BP3,0.0
NXN,0.0
IKZF4,0.0
CEP192,0.0
ZNF501,0.0
CCNYL1,0.0
GPAM,0.0
FLYWCH1,0.0
PIGO,0.0
ADAR,0.0
ASB2,0.0
RAB4B,0.0
SAR1B,0.0
USP54,0.0
UBA5,0.0
ZNHIT6,0.0
RNF141,0.0
TSPYL5,0.0
PPM1J,0.0
TRMO,0.0
ZNF180,0.0
VTA1,0.0
TMEM69,0.0
AKAP7,0.0
TRMT6,0.0
HSD17B7,0.0
RAB1B,0.0
NOP58,0.0
PIGT,0.0
COQ10B,0.0
ITPK1,0.0
MATR3,0.0
DISP2,0.0
NHLRC1,0.0
PDK2,0.0
PRICKLE2,0.0
DDAH2,0.0
NUP42,0.0
GDAP2,0.0
NUP62CL,0.0
USP36,0.0
EFHD2,0.0
BICC1,0.0
CENPO,0.0
ODF3L1,0.0
ZNF620,0.0
SIX4,0.0
GALNT7,0.0
NUP54,0.0
DLK2,0.0
PPP4R1,0.0
AKNA,0.0
CELF2,0.0
CD226,0.0
FARS2,0.0
CTCF,0.0
SLC39A10,0.0
PLXNB1,0.0
XPNPEP3,0.0
GEM,0.0
GFER,0.0
TMEM222,0.0
TCP11L2,0.0
MRS2,0.0
FOXA3,0.0
ZNF316,0.0
EMC6,0.0
USP9X,0.0
PUS7L,0.0
RAB40C,0.0
WDR41,0.0
CLDN15,0.0
USP24,0.0
SZRD1,0.0
GPS2,0.0
SERPINB8,0.0
TSPAN9,0.0
DPCD,0.0
ZZEF1,0.0
ANKLE2,0.0
GRHPR,0.0
CDK14,0.0
BMP8A,0.0
HECTD4,0.0
AASDH,0.0
TENM1,0.0
GALNT13,0.0
WWTR1,0.0
RCHY1,0.0
DGKQ,0.0
ATP11C,0.0
DARS1,0.0
DAPK3,0.0
MANBAL,0.0
SMYD4,0.0
TRIM39,0.0
SPTBN2,0.0
PGAP6,0.0
ZNF23,0.0
PRPF6,0.0
ZNF862,0.0
RAC3,0.0
ROPN1L,0.0
ZNF32,0.0
LSM14B,0.0
ABCD4,0.0
LRATD2,0.0
TRIQK,0.0
TSPAN2,0.0
VEGFC,0.0
KRT8,0.0
PROM2,0.0
CAMSAP3,0.0
OR5P2,0.0
OR5P3,0.0
GFM2,0.0
CCBE1,0.0
MTA2,0.0
FAM161A,0.0
PUS10,0.0
PRKAR2B,0.0
AREG,0.0
KDM2B,0.0
TRIM3,0.0
PDIK1L,0.0
DDHD2,0.0
YWHAQ,0.0
PKIA,0.0
EID2,0.0
EXOC6,0.0
SYNGAP1,0.0
IMMP2L,0.0
NMU,0.0
ANKHD1-EIF4EBP3,0.0
GALNT16,0.0
NDUFS3,0.0
DENND4C,0.0
C3orf67,0.0
TEC,0.0
PLXNA1,0.0
KIFC3,0.0
MYRF,0.0
CENPV,0.0
NKIRAS1,0.0
ARFGEF3,0.0
MOB3A,0.0
GLUL,0.0
GOLGA4,0.0
PLK2,0.0
ZCWPW2,0.0
NUTM2B,0.0
GNAZ,0.0
GOLGA1,0.0
GNL3L,0.0
PDZD8,0.0
SEMA4F,0.0
SDR42E1,0.0
STX16,0.0
FEZF1,0.0
FBLN1,0.0
RGS14,0.0
DYRK2,0.0
SMIM4,0.0
KIF3C,0.0
MTO1,0.0
KISS1,0.0
KCNN4,0.0
POLM,0.0
KCNS3,0.0
CD74,0.0
CINP,0.0
C19orf47,0.0
ARMH1,0.0
TXNRD3,0.0
SH3PXD2A,0.0
ZNF592,0.0
CTR9,0.0
SSU72,0.0
TMEM208,0.0
LGALSL,0.0
RDH16,0.0
VPS13B,0.0
SOGA1,0.0
OR2D2,0.0
NOP14,0.0
PLA2G4C,0.0
SMG5,0.0
ARHGEF4,0.0
TMEM184C,0.0
SULF2,0.0
AHCYL2,0.0
MAU2,0.0
KLHL4,0.0
UBFD1,0.0
EPB41L4B,0.0
ABCA7,0.0
QSOX1,0.0
ARHGAP5,0.0
C1orf216,0.0
DPP3,0.0
MAVS,0.0
BCL6,0.0
OTUB2,0.0
NAA15,0.0
CLCN6,0.0
KAZN,0.0
LCOR,0.0
TPK1,0.0
SCARB2,0.0
AGMAT,0.0
TRIM27,0.0
CISD2,0.0
ZBTB44,0.0
NLGN2,0.0
KAT7,0.0
EFEMP1,0.0
CERCAM,0.0
MRNIP,0.0
PFKP,0.0
EXT2,0.0
ZNF829,0.0
STRIP1,0.0
CTPS2,0.0
SARNP,0.0
ALG2,0.0
FGD3,0.0
GALNT1,0.0
CAV1,0.0
RUNX1,0.0
ADCY7,0.0
TXNDC12,0.0
GSTK1,0.0
CALHM2,0.0
ATL1,0.0
MICB,0.0
MCRIP2,0.0
SGF29,0.0
TAOK1,0.0
FAM71E1,0.0
ASB9,0.0
TLE5,0.0
COMT,0.0
IL7,0.0
PLA2R1,0.0
CTNS,0.0
NDUFAF5,0.0
ARMC4,0.0
AFTPH,0.0
PRTFDC1,0.0
SFXN2,0.0
KIAA0319L,0.0
MMP17,0.0
SLC25A22,0.0
ERCC6L2,0.0
FAM98B,0.0
HOXC10,0.0
TOP1,0.0
ETS2,0.0
C6orf89,0.0
DMWD,0.0
DOCK2,0.0
ARSK,0.0
HM13,0.0
SLC22A5,0.0
MANF,0.0
TRMT61A,0.0
MCL1,0.0
GAMT,0.0
ZNF527,0.0
ZNF786,0.0
CA12,0.0
GTF3C1,0.0
ACVR2A,0.0
CPD,0.0
KREMEN1,0.0
SRSF8,0.0
TBC1D16,0.0
CCDC84,0.0
IKZF5,0.0
BRD9,0.0
REPIN1,0.0
ABCC6,0.0
PLK4,0.0
MIPEP,0.0
GALNT2,0.0
MLLT6,0.0
YIPF1,0.0
RBM27,0.0
AHCYL1,0.0
JADE2,0.0
BTBD6,0.0
ATP23,0.0
NUMBL,0.0
RAB3GAP2,0.0
YLPM1,0.0
TEAD1,0.0
ANKS1A,0.0
AGGF1,0.0
PSMC4,0.0
ATRAID,0.0
SLC25A51,0.0
RWDD2A,0.0
METTL18,0.0
PGAP3,0.0
LMBRD1,0.0
NUAK1,0.0
TECPR2,0.0
FIG4,0.0
GCDH,0.0
TEDC1,0.0
MED9,0.0
LGALS12,0.0
NHEJ1,0.0
HYDIN,0.0
STEAP1,0.0
MPRIP,0.0
MAP7D3,0.0
WDR27,0.0
NRM,0.0
ZNF292,0.0
PGM2L1,0.0
NEMF,0.0
CCDC107,0.0
COX7A2L,0.0
ASMTL,0.0
ILVBL,0.0
GBF1,0.0
SF3B2,0.0
ARHGEF26,0.0
MAP4K2,0.0
ZNF770,0.0
PPP1R9B,0.0
PKNOX1,0.0
FUT8,0.0
MTRNR2L6,0.0
HSF1,0.0
TWF1,0.0
CBLL1,0.0
DNAJC4,0.0
UTP3,0.0
SUSD3,0.0
ATL2,0.0
PITHD1,0.0
COQ8B,0.0
NAIP,0.0
FBXO16,0.0
TEX261,0.0
TGM1,0.0
MAGI3,0.0
PTGES3L,0.0
PAX3,0.0
DNAJC2,0.0
MTERF1,0.0
KLRK1,0.0
IRF2BP2,0.0
MMS19,0.0
PSKH1,0.0
RBM3,0.0
SAMD15,0.0
SPIN3,0.0
DROSHA,0.0
ATXN10,0.0
STK39,0.0
TNRC18,0.0
RGP1,0.0
MEGF9,0.0
ZNF823,0.0
SAMD12,0.0
KAT5,0.0
NEK8,0.0
DERL3,0.0
PANO1,0.0
ECHS1,0.0
TTF1,0.0
TMED5,0.0
THTPA,0.0
CPVL,0.0
GMEB1,0.0
SNN,0.0
H3-4,0.0
STARD3,0.0
NCKAP5,0.0
TSC22D2,0.0
MMP19,0.0
EIF2S3,0.0
GSE1,0.0
IRS1,0.0
MDN1,0.0
CAPRIN1,0.0
IDH1,0.0
GOLGA3,0.0
HAGH,0.0
SCAF8,0.0
SLC25A44,0.0
PLCD1,0.0
RNF152,0.0
GPRIN1,0.0
AMMECR1,0.0
SMPDL3B,0.0
ZMYM4,0.0
SLC27A4,0.0
CBFA2T2,0.0
TRIM28,0.0
ZNF440,0.0
ZNF441,0.0
LPCAT3,0.0
FUT10,0.0
ZNF19,0.0
FAM199X,0.0
DGCR8,0.0
PPP1R16A,0.0
ZNF57,0.0
OSBPL7,0.0
YIPF6,0.0
GLMN,0.0
TRAF5,0.0
ATXN7,0.0
NOL11,0.0
CHD3,0.0
TELO2,0.0
MYO1E,0.0
LOXL3,0.0
DESI1,0.0
SGSM3,0.0
ZNF521,0.0
ADM5,0.0
NAF1,0.0
ACO1,0.0
BBS2,0.0
MTSS2,0.0
CBY1,0.0
PLEKHG3,0.0
WBP1L,0.0
NANS,0.0
C1S,0.0
KLF5,0.0
ECE1,0.0
SLC30A1,0.0
THAP5,0.0
NUDT22,0.0
WDFY1,0.0
HAS3,0.0
SLC40A1,0.0
ALG12,0.0
ZNF426,0.0
RBM42,0.0
MBTD1,0.0
HAUS6,0.0
KLHL24,0.0
CNNM2,0.0
NAA60,0.0
ZSWIM9,0.0
RABEP2,0.0
NUDT18,0.0
PLD6,0.0
CASTOR3,0.0
TLE2,0.0
ZC2HC1C,0.0
SLC35D1,0.0
CCDC157,0.0
MLF1,0.0
PIP5K1A,0.0
ACADVL,0.0
CDC42BPB,0.0
ZNF217,0.0
SLBP,0.0
PTPN21,0.0
ENTPD4,0.0
SELENOW,0.0
FAM133A,0.0
C8orf37,0.0
CCNG2,0.0
TNXA,0.0
TRIM36,0.0
ACOX1,0.0
ZNF284,0.0
RBM22,0.0
TMEM165,0.0
INTS13,0.0
MAFG,0.0
PDGFRB,0.0
PDE4B,0.0
PDE8A,0.0
MTIF3,0.0
MEF2A,0.0
PROSER3,0.0
CD68,0.0
EXOSC2,0.0
EMC8,0.0
HABP4,0.0
CD99,0.0
NOTCH3,0.0
CTTNBP2NL,0.0
RER1,0.0
FEM1A,0.0
ECSCR,0.0
ZNF714,0.0
TCF20,0.0
PARP10,0.0
SRR,0.0
TADA2B,0.0
CBR4,0.0
PDE5A,0.0
STX12,0.0
CDK2AP1,0.0
RNF10,0.0
SNX25,0.0
NUP160,0.0
SYCP2,0.0
KCTD10,0.0
CCDC9,0.0
NRSN2,0.0
IFIT5,0.0
RLF,0.0
DGCR2,0.0
CCDC74B,0.0
SHTN1,0.0
DCAF6,0.0
PDHA1,0.0
VMAC,0.0
WDR47,0.0
ATF7,0.0
SLC9A5,0.0
LXN,0.0
ASPH,0.0
RAD18,0.0
DHX33,0.0
TDRD3,0.0
USP4,0.0
CD81,0.0
CHST11,0.0
NAGPA,0.0
FAM160A2,0.0
ANTXR1,0.0
ZC3H15,0.0
PHKA2,0.0
PKD1,0.0
PKD2,0.0
NCSTN,0.0
HERC1,0.0
TCEA3,0.0
ZFAT,0.0
