gene,dataset_name,dataset_dose_name,dataset_dose_units,dataset_response_name,dataset_response_units,dataset_doses,dataset_ns,dataset_stdevs,dataset_means,bmds_model_index,model_name,bmr,distribution,direction,confidence_level,tail_probability,degree,model_class,bmdl,bmd,bmdu,aic,loglikelihood,p_value1,p_value2,p_value3,p_value4,model_dof,residual_of_interest,residual_at_lowest_dose,recommended,recommendation_bin,recommendation_notes,selected
NSDHL_88569,NSDHL_88569,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.23103571489693597,0.24789472370100613,0.1661124313268484,0.35981798941215315","-0.016736786358670975,-0.24005391873881307,-0.3339374054732045,-0.5854763756441181",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,3.0688793023801115,4.793729782104492,10.824657947590826,6.572576954748888,-0.28628847737444385,0.021216347475711994,0.6377150361079729,0.6377150361079729,0.11022979396625998,2.0,-1.3324860063448496,1.0920161670519837,True,Recommended - Lowest AIC,,False
NSMCE1_15487,NSMCE1_15487,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.38406714067471315,0.19550459412223528,0.27098560442666875,0.5202368725454656","-0.04654318385707356,0.25098829273915485,-0.08735541551370311,0.8484975520014579",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,1,frequentist_unrestricted,2.7769634291576906,4.183404445648193,8.381707413383243,22.3058604471125,-8.15293022355625,0.009953915257443047,0.3149369706073808,0.3149369706073808,0.3052897636156773,2.0,-0.7544692485405887,-0.2845932308911867,True,Recommended - Lowest BMDL,,False
NUDT5_4760,NUDT5_4760,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.4181413648554659,0.35442583673498274,0.5821943289861486,0.9419596595028692","-0.05748457368597215,-0.008026313705036777,-0.49834524137541764,-1.4079442742543211",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.4744414219785718,3.6020374298095703,6.5377657727801886,35.00821717733136,-14.50410858866568,0.005012215080479665,0.29781806332350835,0.29781806332350835,0.554938532695205,2.0,-0.9706066266643664,0.26062674343296904,True,Recommended - Lowest AIC,,False
NUDT7_15454,NUDT7_15454,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.7606951975334623,0.5702464698351932,0.3032179534637049,0.5689001737721477","-0.1755674586575906,-0.16315049392949163,-0.35764436962261587,1.9954851809799543",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,2,frequentist_restricted,2.1368578412340637,5.287806987762451,6.71179325127961,45.20701013480491,-19.603505067402455,0.0004165711803210126,0.21235535037234665,0.21235535037234665,0.8674363745207958,2.0,-0.48517794287270843,0.17840475751138787,True,Recommended - Lowest AIC,,False
NUP107_4770,NUP107_4770,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.32154934091682136,0.528331618415786,0.4851654890337705,0.3858471876719178","-0.03317543016592724,-0.4040951938711322,-0.11504727536816106,-0.9046970692324537",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.940157944054179,4.516921043395996,9.639702256973393,23.22910326356626,-8.61455163178313,0.041498860240542945,0.8472828576350317,0.8472828576350317,0.26846830517853126,2.0,0.28509339055915267,0.5809620029554843,True,Recommended - Lowest AIC,,False
NUP133_4773,NUP133_4773,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.2715286305923509,0.3467477978749866,0.6685759228749381,0.14790910013776762","-0.022961936491905505,-0.10975154330434168,0.5310046937143349,0.2651012232283098",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.10443960532779714,0.3276331790234654,-9999.0,19.374212899641915,-5.687106449820957,0.02097557989437826,0.08113013396093971,0.08113013396093971,0.259538348488778,1.0,-0.37908991514571655,0.18954495481965222,True,Recommended - Lowest AIC,BMD/BMDL ratio > 3.0,False
NUP43_11404,NUP43_11404,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.7055770727049968,0.2468380678689268,0.3399688875776379,0.7490296579509672","-0.14993820525487217,-0.7806937702443033,0.009791412223130708,-1.327791196099773",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,2,frequentist_restricted,3.5837308851887686,7.525615692138672,14.678255085876032,45.65730163960872,-19.82865081980436,0.01131706581904035,0.09177194415961976,0.09177194415961976,0.1940533674612056,2.0,-0.0067465658969289655,0.42912351357000467,True,Recommended - Lowest AIC,,False
NXPH4_26474,NXPH4_26474,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.45673846334908735,0.19204248237254148,0.19221897959345197,0.5201823198090431","-0.07062426011722052,-0.43312023351131734,-0.38241853923521757,-0.9074619141677979",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,3.2831474532946405,5.274868011474609,13.269707023276043,27.079479894910172,-10.539739947455086,0.012786738435298095,0.10060608996945664,0.10060608996945664,0.29175723330809955,2.0,-0.6079793659148411,0.8295812766450744,True,Recommended - Lowest AIC,,False
NYNRIN_89727,NYNRIN_89727,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.4364338060979782,0.31711988445118544,0.2220791928835644,0.6360190078727044","-0.06452551089882491,-0.19530448574048964,0.37002276001400086,0.9661555399138243",2,Power,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,2.682284120007898,3.9975689682076574,9.845451879146035,28.430370961531732,-11.215185480765866,0.006858526550945876,0.29045306030823326,0.29045306030823326,0.31390332290244327,2.0,1.277290696580371,-0.22580180601241362,True,Recommended - Lowest AIC,,False
OPTN_24820,OPTN_24820,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.3312769527983188,0.33729267608039143,0.27011265218028907,0.10145091707182528","-0.03522117273718794,-0.030696512700419742,0.3858204993167201,0.8734379058118016",2,Power,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,2.349919395426345,3.3774234096020743,9.684863501497922,14.935539156108465,-4.467769578054233,0.0006002240313404128,0.15351149406256648,0.15351149406256648,0.18369932381284693,2.0,1.6337575898888523,-0.5793710212741968,True,Recommended - Lowest AIC,,False
ORC5_15526,ORC5_15526,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.7462455465275414,0.37437429366701314,0.38107463860264407,1.1582653999425583","-0.18012245709755617,-0.796102653588863,-0.3363164739110864,1.2896588060756862",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,2,frequentist_restricted,2.9335917360265573,6.614139080047607,9.487162552458166,50.6287757799611,-22.31438788998055,0.006453037797610195,0.13309528384493796,0.13309528384493796,0.3754946405566879,2.0,0.0011311651195510624,0.6496232507632543,True,Recommended - Lowest AIC,,False
ORMDL1_18068,ORMDL1_18068,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.4998454528844479,0.3215520014482944,0.26290247450479703,0.6610874611208999","-0.07284094621140168,0.5076253451309641,0.3192536634609365,1.0284373535602727",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,1,frequentist_unrestricted,3.1157880055526546,4.894139766693115,11.29100873840936,34.73783961394037,-14.368919806970187,0.012402429202827303,0.3020363869370182,0.3020363869370182,0.1263713831294101,2.0,0.5533437925143044,-1.0172863405055124,True,Recommended - Lowest AIC,,False
OSGEPL1_10764,OSGEPL1_10764,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.18738512580369618,0.302880550516356,0.47670508027677166,0.16733703668481417","-0.010923292578538107,0.07232914988517485,0.21463870748398572,0.5898054868728824",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.17262443420783696,1.0097910300976396,9.519512159764854,5.411161400558196,1.2944192997209016,0.0071692233223976665,0.1787340721696199,0.1787340721696199,0.7181100158114866,1.0,-0.06995216582586748,-0.1333436306137185,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
OVOL2_11592,OVOL2_11592,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.6868601075021248,0.778001612645858,0.4317959024200208,0.7415589024361592","-0.1533562127352124,-0.5167341217151471,-0.39023925291684786,1.5294508972620928",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,2,frequentist_restricted,2.5554029784315695,5.931379795074463,7.916582625580888,46.033078001770264,-20.016539000885132,0.009679482817950391,0.6952316213700049,0.6952316213700049,0.5942665393419764,2.0,0.004264566186543602,0.5673080627746518,True,Recommended - Lowest AIC,,False
OXSR1_4880,OXSR1_4880,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.5013697831273816,0.29163517844491393,0.5831364286295868,0.2947040427511611","-0.08007988981348711,-0.4149513332911065,-0.2091805058427508,-1.0106227218464594",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,3.183074210377898,5.0449347496032715,12.03307885713832,31.010975557621094,-12.505487778810547,0.04799735815257278,0.35289385251786265,0.35289385251786265,0.5024664977409311,2.0,0.07559862540291327,0.4834536379311896,True,Recommended - Lowest AIC,,False
PAAF1_20785,PAAF1_20785,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.20867121387982643,0.21725917886892512,0.3612777571114315,0.1216836507112225","-0.013814962526208896,0.15512835006954406,0.6452767385114712,0.7346884034066741",5,Exponential 5,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.10575417818104721,0.138978511095047,0.19855208374725677,0.6659772737117597,3.66701136314412,7.891758595912624e-05,0.36122715629770075,0.36122715629770075,0.7850683721304634,1.0,0.01815868017747853,-0.23833594208701026,True,Recommended - Lowest AIC,,False
PABPC1_10760,PABPC1_10760,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.15765877613842572,0.15195265274959036,0.34796943049970963,0.3807908114481122","-0.008040772477337726,0.2257742440371923,0.6848118622039662,0.9420482046683917",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.03525901055950769,0.09584242932492201,0.4233610695731961,0.3714221712567847,3.8142889143716077,3.095764826155367e-06,0.16066950392183066,0.16066950392183066,0.7769465623889569,1.0,0.1899283788400049,-0.05213365788562984,True,Recommended - Lowest BMDL,,False
PACC1_12358,PACC1_12358,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.6903226046685642,0.2345536545574825,1.2608598643993865,0.48733018798815614","-0.15905946176580785,-0.5115685806601877,-1.096508173150226,-1.2468559216074908",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,4.0849890158459345,7.400742769241333,38.800889902495065,51.61987893035318,-22.80993946517659,0.017577587703370146,0.05932668719892431,0.05932668719892431,0.14938567647101542,2.0,0.16190798206904358,0.8990046191795162,True,Recommended - Lowest AIC,,False
PACS2_11476,PACS2_11476,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.2343529906379177,0.5452975712258822,0.548810529160746,0.6534000348356109","-0.01721805960847191,-0.1348549668965396,0.6848791717865349,0.5064768220984898",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.10867566318485403,0.3214857980454876,-9999.0,24.79716060834263,-8.398580304171315,0.009942010620227038,0.11767169335055383,0.11767169335055383,0.42709063633880406,1.0,-0.45158859980063615,0.2257942635848686,True,Recommended - Lowest AIC,Control stdev. fit > 1.5,False
PAFAH1B2_22618,PAFAH1B2_22618,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.3060900791111975,0.6536628059127987,0.1868088421350232,0.42738930943618164","-0.033158327676518363,-0.02998553914665684,-0.9146128609222514,-0.5424220881528375",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.1573835209307049,0.2806595645472073,0.9623701076736441,23.137143618324043,-7.568571809162021,0.004240842964360225,0.20664408487938113,0.20664408487938113,0.1795514247688449,1.0,0.012670856979854511,-0.006335461789959771,True,Recommended - Lowest AIC,,False
PAK1IP1_16895,PAK1IP1_16895,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.537100308793565,0.4718465282563994,0.6692421776012996,1.057008665197327","-0.09822741982501663,-0.057996699049717194,-1.279344022192509,-0.9913168560244223",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.1028290678271537,0.30628333295782584,108.28150223057193,44.15274154207273,-18.076370771036366,0.0337282502438081,0.5018038266041857,0.5018038266041857,0.5293961364269979,1.0,0.09741230389957253,-0.04870615389731307,True,Recommended - Lowest AIC,,False
PARP1_4934,PARP1_4934,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.2943565135815549,0.23646632007308643,0.2802198979916767,0.36176197768178425","-0.026075753605410566,-0.2502397880353517,-0.1653357910204352,-0.777944436076218",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.42910551192579305,2.5005077596862515,9.856741110817694,13.427354240007578,-2.7136771200037892,0.024254585275248708,0.8541120822896016,0.8541120822896016,0.22358320415842237,1.0,0.1393390208144424,0.4762721764746344,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
PARP2_28373,PARP2_28373,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.26154656453469294,0.30352200382298383,0.44141728815729864,0.7212387453315127","-0.02266485745920593,0.25782189947425493,0.43594780129297295,0.6004547297725445",2,Power,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,3.8621045099488804,6.7490418935570595,26.468038137782823,23.699674618800803,-8.849837309400401,0.030935661551955373,0.16751747609023615,0.16751747609023615,0.1389713965795054,2.0,-0.1468710555927459,-1.0140103446445148,True,Recommended - Lowest AIC,,False
PAX6_4946,PAX6_4946,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.5753911479102165,0.3261279012089481,0.8000931245656321,0.8234266567611407","-0.09789631054354159,-0.003394548230951311,-0.7349604611516298,0.902612835605714",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,2,frequentist_restricted,3.8366611925937772,7.447612285614014,13.030267895200216,44.31769164229583,-19.158845821147914,0.04426581272709773,0.47018804837565387,0.47018804837565387,0.18462981527746503,2.0,0.015946965674221984,0.5250832853281351,True,Recommended - Lowest AIC,,False
PBX1_26409,PBX1_26409,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.47598106276839414,0.39240751822802766,0.306773636535079,0.952513443781954","-0.06815875714517301,-0.05040224794995901,-0.34203189168580733,0.9139756247012031",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,2,frequentist_restricted,3.27381432727411,6.907463073730469,10.295120225860177,35.50270116417104,-14.75135058208552,0.025217556344340974,0.21020571466693383,0.21020571466693383,0.6412458493820394,2.0,0.008491967363840162,0.31211437113293666,True,Recommended - Lowest AIC,,False
PC_24475,PC_24475,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.4180586704772547,0.40354091989868246,0.0963879852923972,0.6126042187083588","-0.055788588287069125,-0.519330809308221,-0.29077228360523605,-1.167462378094652",2,Power,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,2.6844103186896797,4.001704678533277,9.914185241142288,28.059146203236953,-11.029573101618476,0.0011183268267462854,0.06284811039004756,0.06284811039004756,0.20121247693417232,2.0,-0.1535344583451914,0.8168772380473706,True,Recommended - Lowest AIC,,False
PDCD7_89918,PDCD7_89918,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.1420297064326543,0.27610298679100403,0.4276891053058582,0.2795745884647365","-0.006172731177871485,0.11648060046907945,-0.13989736410425915,0.5263288068074475",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,1,frequentist_unrestricted,2.8057525746304273,4.24196720123291,8.590923641699272,2.4935503390520872,1.7532248304739564,0.003303944243470025,0.12331536216077676,0.12331536216077676,0.20940441922999298,2.0,-1.3810390938525878,0.13566820514229183,True,Recommended - Lowest BMDL,Control stdev. fit > 1.5,False
PDGFRA_19329,PDGFRA_19329,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.7743416743479375,2.062405742275203,0.6142050653760576,0.8376708864750763","-0.17014312347098823,-0.504065269415742,1.3533084337101566,0.5374945680246834",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.10621033544074004,0.3368877775492582,-9999.0,64.96370228727679,-28.481851143638394,0.03283393071726082,0.09546835600374015,0.09546835600374015,0.2227859740779906,1.0,-0.49261617877234415,0.24630813819670352,True,Recommended - Lowest AIC,BMD/BMDL ratio > 3.0,False
PDS5A_5046,PDS5A_5046,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.23970009605503836,0.3757730043907467,0.15861182591195752,0.4588238686805146","-0.01772277690909495,0.25663648646444065,-0.023862656542070416,0.5087096466643934",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,2,frequentist_restricted,3.504581645889437,7.541000843048096,15.133710365197462,11.229202746857677,-2.6146013734288385,0.04420494657947671,0.3226293329606671,0.3226293329606671,0.2570210881554902,2.0,0.003350743509706103,-0.5559232048694894,True,Recommended - Lowest AIC,,False
PERP_15804,PERP_15804,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.21339993956108985,0.5210149708632114,0.17711200065876145,0.5672975679971124","-0.014527564217082808,0.6910750673671302,0.621709861098578,0.8848611791753148",5,Exponential 5,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.03299129002350859,0.04769604653120041,0.08587990260332257,17.920909988562293,-4.960454994281147,8.729932060780321e-05,0.06342789741369215,0.06342789741369215,0.11343723693461083,1.0,-0.18558494228498576,-0.18558494228498576,True,Recommended - Lowest AIC,lowest dose/BMDL ratio > 3.0,False
PFAS_91084,PFAS_91084,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.6694412820746479,0.49439924036658667,0.43935226670129834,0.7389200934539245","-0.14810540757762858,-0.16225026341776225,-0.33517711610741036,-1.7012457507402161",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.524485736679894,3.6951708793640137,6.807643909961973,42.2200290286127,-18.11001451430635,0.01948910284200589,0.5895975040129937,0.5895975040129937,0.9960102862500584,2.0,-0.08250441149297345,0.02812237324732886,True,Recommended - Lowest AIC,,False
PFDN1_92573,PFDN1_92573,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.730322753826791,0.4730236187569639,0.8235059089425739,1.110130349221332","-0.16210837273536552,0.050077684972190846,-0.6271899908261876,-2.0451964580043174",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.535730635534426,3.7163889408111572,6.870349820322118,51.086332874422986,-22.543166437211493,0.014756894808774512,0.5790701241252837,0.5790701241252837,0.6741633673016998,2.0,-0.6643123736728046,0.015137055517247571,True,Recommended - Lowest AIC,,False
