gene,bmd,bmdl,bmdu,model,aic,pvalue,converged,error
TPRN_33657,,,,,,,False,No valid model fit
TPT1_92740,6.719915866851807,3.210068265469527,9.764776026396714,Polynomial 2,30.074826960015308,0.4092215674927503,True,
TRAF4_24863,6.647217273712158,2.9543539308685767,9.569558168010705,Polynomial 2,14.970997674853145,0.4825582283712373,True,
TRAF6_7314,1.1932711273248537,0.11585312456597643,9.69709561293489,Hill,58.859297706226634,0.7604354252717089,True,
TRAIP_26582,,,,,,,False,No valid model fit
TRAK1_15646,,,,,,,False,No valid model fit
TRAM2_7319,4.360377788543701,2.8637051096865633,9.028140007977157,Linear,17.560030059328284,0.2686001071003129,True,
TRAPPC3_7327,,,,,,,False,No valid model fit
TRAPPC5_12918,5.913290977478027,2.6037297012910954,7.87967279775808,Polynomial 2,9.514062791418617,0.6810429789267377,True,
TRAPPC6A_88267,,,,,,,False,No valid model fit
TREX2_87535,5.655200481414795,3.442844095875412,15.65557957706175,Linear,58.198658774929164,0.4018087058274269,True,
TRIM14_21810,,,,,,,False,No valid model fit
TRIM16L_16350,,,,,,,False,No valid model fit
TRIM23_13987,,,,,,,False,No valid model fit
TRIM28_20524,,,,,,,False,No valid model fit
TRIM36_28726,,,,,,,False,No valid model fit
TRIM37_14843,,,,,,,False,No valid model fit
TRIM45_23802,,,,,,,False,No valid model fit
TRIOBP_24719,,,,,,,False,No valid model fit
TRIQK_19792,,,,,,,False,No valid model fit
TRIT1_26415,,,,,,,False,No valid model fit
TRMO_19557,,,,,,,False,No valid model fit
TRMT10A_22971,,,,,,,False,No valid model fit
TRMT112_93050,,,,,,,False,No valid model fit
TRMT11_7349,,,,,,,False,No valid model fit
TRMT1L_22968,1.1570322775560464,0.24228466578866545,9.612501191814506,Hill,-5.17057219572111,0.26645702043639063,True,
TRMT61A_20176,,,,,,,False,No valid model fit
TRNAU1AP_17999,,,,,,,False,No valid model fit
TROAP_23056,,,,,,,False,No valid model fit
TRO_26673,,,,,,,False,No valid model fit
TRPC1_13635,,,,,,,False,No valid model fit
TRPV3_90869,,,,,,,False,No valid model fit
TSC1_19318,,,,,,,False,No valid model fit
TSC2_15367,,,,,,,False,No valid model fit
TSEN15_93208,2.180638313293457,1.6983615044430511,3.419447571231127,Linear,19.727204140877987,0.32814961624251493,True,
TSEN15_93209,,,,,,,False,No valid model fit
TSEN54_20988,,,,,,,False,No valid model fit
TSGA10_29015,,,,,,,False,No valid model fit
TSHZ2_25918,4.409092664718628,2.8874167739868555,9.214516715946942,Linear,56.61177118372018,0.5645159749816759,True,
TSNAXIP1_23989,,,,,,,False,No valid model fit
TSPAN14_22152,6.142240762710571,3.636317409354357,19.550065139049693,Linear,51.832323291212745,0.1595778883115586,True,
TSPAN2_19795,0.7783558274506346,0.08613415281301072,6.028239681797766,Hill,31.570484116622637,0.12759735863657262,True,
TSPAN31_89904,,,,,,,False,No valid model fit
TSPAN31_90328,,,,,,,False,No valid model fit
TSPYL4_16122,,,,,,,False,No valid model fit
TSPYL5_19552,,,,,,,False,No valid model fit
TSSC4_23858,,,,,,,False,No valid model fit
TST_17424,,,,,,,False,No valid model fit
TTC12_90890,,,,,,,False,No valid model fit
TTC12_91745,,,,,,,False,No valid model fit
TTC31_90552,,,,,,,False,No valid model fit
TTC33_22097,3.7900924682617188,2.5745431566050954,7.092157957576177,Linear,13.779178838297252,0.4081268317200648,True,
TTC38_21693,,,,,,,False,No valid model fit
TTC39A_18816,,,,,,,False,No valid model fit
TTC39C_11031,,,,,,,False,No valid model fit
TTC39C_28022,3.651515245437622,2.501093430798966,6.679991713290874,Linear,24.420747172817904,0.9877679453967565,True,
TTF2_15901,,,,,,,False,No valid model fit
TTLL12_16804,,,,,,,False,No valid model fit
TTLL1_16307,,,,,,,False,No valid model fit
TTLL4_14717,6.7246198654174805,3.209211763043205,9.777869304275105,Polynomial 2,43.76799631344262,0.4042630639180277,True,
TTLL7_12898,,,,,,,False,No valid model fit
TTYH2_14239,,,,,,,False,No valid model fit
TUBA1A_12436,4.799511432647705,3.0715592973617616,10.850849626394242,Linear,50.3619323302604,0.6713371260636452,True,
TUBA4A_7404,,,,,,,False,No valid model fit
TUBB8_11436,,,,,,,False,No valid model fit
TUBG1_28348,,,,,,,False,No valid model fit
TUBGCP4_12693,,,,,,,False,No valid model fit
TUBGCP6_21736,3.5350340604782104,2.4369178139543406,6.34844455839612,Linear,62.518463048699694,0.3499429579916127,True,
TUT1_91315,,,,,,,False,No valid model fit
TWF2_7415,4.476542119820964,2.9209281431649643,10.037835999755538,Power,10.177997908155374,0.2567961407313263,True,
TWISTNB_15825,,,,,,,False,No valid model fit
TXNDC16_12379,,,,,,,False,No valid model fit
TXNDC9_7433,2.1776771545410156,1.3188400435867929,4.772146132559413,Linear,-4.926357282631962,0.5326364450856929,True,
TXNIP_28030,,,,,,,False,No valid model fit
TXNL1_11627,,,,,,,False,No valid model fit
TXNRD3_19965,,,,,,,False,No valid model fit
TYK2_7442,,,,,,,False,No valid model fit
TYMSOS_25173,,,,,,,False,No valid model fit
TYRO3_22822,,,,,,,False,No valid model fit
U2AF1L4_23885,,,,,,,False,No valid model fit
U2AF2_7449,,,,,,,False,No valid model fit
UBALD2_25360,,,,,,,False,No valid model fit
UBAP1_14217,,,,,,,False,No valid model fit
UBAP2L_7462,,,,,,,False,No valid model fit
UBB_93029,,,,,,,False,No valid model fit
UBE2C_93067,,,,,,,False,No valid model fit
UBE2D3_28033,4.82308030128479,3.082420164557866,10.958926913151803,Linear,39.155156336330215,0.6124375081854161,True,
UBE2E1_24308,,,,,,,False,No valid model fit
UBE2E3_93025,,,,,,,False,No valid model fit
UBE2G1_7477,,,,,,,False,No valid model fit
UBE2G2_91246,,,,,,,False,No valid model fit
UBE2I_22486,,,,,,,False,No valid model fit
UBE2J2_21932,,,,,,,False,No valid model fit
UBE2K_19279,,,,,,,False,No valid model fit
UBE2L6_7483,,,,,,,False,No valid model fit
UBE2V1_28034,3.3232998847961426,1.635170421798805,10.216249991047416,Linear,7.40177079649802,0.8464240292631914,True,
UBE2W_10807,0.3015375189854947,0.10461019004867839,0.8626632723573016,Hill,17.70085911085222,0.16530008483809333,True,
UBE3B_90314,3.660298555570348,2.505868564074692,9.530172232516982,Power,15.228873485650903,0.4070675447709041,True,
UBE3C_7502,,,,,,,False,No valid model fit
UBL5_7506,,,,,,,False,No valid model fit
UBN1_91670,1.1159515380859375,0.9855503761881977,1.2293663192423516,Linear,0.7307336134840945,0.4236438878895238,True,
UBTD1_26698,2.0453881978159547,0.4412868108489348,9.779903214540123,Hill,28.95649579150602,0.8895854698725846,True,
UBXN7_22634,,,,,,,False,No valid model fit
UCHL1_23226,,,,,,,False,No valid model fit
UCHL1_7516,,,,,,,False,No valid model fit
UCHL5_28035,,,,,,,False,No valid model fit
UCK2_12590,,,,,,,False,No valid model fit
UCN_25330,,,,,,,False,No valid model fit
UEVLD_11769,,,,,,,False,No valid model fit
UFSP2_24193,,,,,,,False,No valid model fit
UHMK1_23109,,,,,,,False,No valid model fit
ULBP2_19027,,,,,,,False,No valid model fit
UNC45A_88620,,,,,,,False,No valid model fit
UNKL_28040,,,,,,,False,No valid model fit
UNK_91474,,,,,,,False,No valid model fit
UNK_91583,,,,,,,False,No valid model fit
UPF3A_17420,,,,,,,False,No valid model fit
UPF3B_13259,,,,,,,False,No valid model fit
UPK3BL1_33548,,,,,,,False,No valid model fit
UQCR10_13938,,,,,,,False,No valid model fit
UQCR11_7561,,,,,,,False,No valid model fit
URB1_21849,,,,,,,False,No valid model fit
UROS_25872,,,,,,,False,No valid model fit
USP10_21653,,,,,,,False,No valid model fit
USP15_21544,,,,,,,False,No valid model fit
USP17L5_87586,,,,,,,False,No valid model fit
USP18_7584,0.5438352175689041,0.11080127488815922,3.005630462559032,Hill,15.997089887706107,0.19937652972437303,True,
USP1_7579,,,,,,,False,No valid model fit
USP21_88798,,,,,,,False,No valid model fit
USP2_25436,,,,,,,False,No valid model fit
USP32_23424,,,,,,,False,No valid model fit
USP37_10800,,,,,,,False,No valid model fit
USP38_7593,,,,,,,False,No valid model fit
USP39_28046,,,,,,,False,No valid model fit
USP46_14903,,,,,,,False,No valid model fit
USP5_7596,4.484367807183595,2.9246914612895276,9.95577153932302,Power,26.729483320650107,0.4058585161360556,True,
USP7_7602,,,,,,,False,No valid model fit
USP9X_19690,0.9493730223867248,0.2363982188125741,9.508008687138087,Hill,-20.461410743640638,0.7342454154920852,True,
USPL1_11076,,,,,,,False,No valid model fit
UST_13281,,,,,,,False,No valid model fit
UTP11_22953,,,,,,,False,No valid model fit
UTP14A_7606,,,,,,,False,No valid model fit
UTP18_26174,,,,,,,False,No valid model fit
UTP18_7609,,,,,,,False,No valid model fit
UTP20_16887,5.538442134857178,3.3949773354383295,14.8717348219655,Linear,52.658628215016115,0.21423887014897636,True,
UTP23_13888,,,,,,,False,No valid model fit
UTP3_20380,,,,,,,False,No valid model fit
UTP4_11499,,,,,,,False,No valid model fit
UTS2R_89842,,,,,,,False,No valid model fit
VAC14_91482,,,,,,,False,No valid model fit
VAMP1_21331,,,,,,,False,No valid model fit
VAMP2_7615,,,,,,,False,No valid model fit
VARS2_90978,,,,,,,False,No valid model fit
VAV1_24399,,,,,,,False,No valid model fit
VCAN_20627,,,,,,,False,No valid model fit
VCP_24839,,,,,,,False,No valid model fit
VDAC3_18842,,,,,,,False,No valid model fit
VEGFA_12596,,,,,,,False,No valid model fit
VIM_18185,,,,,,,False,No valid model fit
VIM_7657,,,,,,,False,No valid model fit
VIPAS39_12577,5.29735803604126,2.0565048360299825,6.728152086814862,Polynomial 2,10.92928574972381,0.9713037858914092,True,
VLDLR_16875,,,,,,,False,No valid model fit
VPREB3_87404,,,,,,,False,No valid model fit
VPS11_14358,,,,,,,False,No valid model fit
VPS33A_18054,,,,,,,False,No valid model fit
VPS52_15052,,,,,,,False,No valid model fit
VPS53_13304,,,,,,,False,No valid model fit
WAC_16308,,,,,,,False,No valid model fit
WASF1_23531,,,,,,,False,No valid model fit
WASHC1_12639,,,,,,,False,No valid model fit
WASHC2C_2322,,,,,,,False,No valid model fit
WASHC3_26517,4.565381744238934,2.9631674998779873,9.837341482707338,Power,7.02009720857206,0.11891275565696258,True,
WASL_7701,4.357022047042847,2.862112997524134,9.015535814430416,Linear,27.13086438715471,0.6659768310800398,True,
WBP11_92397,,,,,,,False,No valid model fit
WBP1L_20603,1.3523973682620434,0.3256279033157247,9.696008531494375,Hill,40.541290077443605,0.8015675736704111,True,
WDR18_25239,3.023049831390381,2.14597126433653,5.03594843448365,Linear,18.13242281422996,0.39591946385089816,True,
WDR1_15416,6.407067775726318,2.819537936006924,8.970047324286327,Polynomial 2,20.246405531322438,0.9322710857124685,True,
WDR33_89383,,,,,,,False,No valid model fit
WDR36_88222,,,,,,,False,No valid model fit
WDR43_7707,3.08092087290969,2.179930197691341,9.534331472216927,Power,9.717150646452422,0.1429993428989138,True,
WDR44_15119,5.301494598388672,2.0606254382677043,6.735298300553372,Polynomial 2,3.4238460563044684,0.978565890815526,True,
WDR45_93178,,,,,,,False,No valid model fit
WDR4_25587,,,,,,,False,No valid model fit
WDR4_28070,,,,,,,False,No valid model fit
WDR59_14628,3.1410450955850733,0.44492153597321055,9.755223092975168,Hill,-8.098229991992916,0.7425534783264454,True,
WDR62_26572,,,,,,,False,No valid model fit
WDR77_12346,,,,,,,False,No valid model fit
WDR78_15668,,,,,,,False,No valid model fit
WDR82_7719,,,,,,,False,No valid model fit
WDR89_23778,,,,,,,False,No valid model fit
WDR93_21637,,,,,,,False,No valid model fit
WDSUB1_10611,,,,,,,False,No valid model fit
WEE1_92973,,,,,,,False,No valid model fit
WEE1_92974,,,,,,,False,No valid model fit
WNK1_24249,,,,,,,False,No valid model fit
WNK2_17808,1.368842029653874,0.30507294632790527,9.631572400067625,Hill,34.94084718379636,0.17711158753339062,True,
WNT9A_7742,,,,,,,False,No valid model fit
WRAP53_90266,5.621399879455566,2.277880571445227,7.309982319812939,Polynomial 2,32.913952445325684,0.3539655454591375,True,
WSB1_21546,1.1673724596850008,0.30332298234662036,9.631933907741967,Hill,22.452475735892797,0.9093307732737709,True,
WTAP_92852,,,,,,,False,No valid model fit
WWC1_23847,,,,,,,False,No valid model fit
WWOX_20294,,,,,,,False,No valid model fit
WWTR1_19742,,,,,,,False,No valid model fit
XCL1_21226,,,,,,,False,No valid model fit
XIST_28223,4.955930709838867,3.14357523415486,11.588733678525253,Linear,23.2958093643995,0.4745521113770409,True,
XPO4_13297,,,,,,,False,No valid model fit
XPO6_24206,,,,,,,False,No valid model fit
XPOT_93135,,,,,,,False,No valid model fit
XRN1_28080,,,,,,,False,No valid model fit
XRN2_7788,0.3411868458294532,0.05852718524765211,1.0625262733209233,Hill,17.342355611082695,0.5545194647124597,True,
XRRA1_13185,,,,,,,False,No valid model fit
XXYLT1_88934,,,,,,,False,No valid model fit
XXYLT1_90155,,,,,,,False,No valid model fit
YARS1_20963,,,,,,,False,No valid model fit
YARS2_22343,,,,,,,False,No valid model fit
YBX1_93302,2.221668272689346,1.6471805631304721,9.249035180314248,Power,-9.119230404697388,0.2100752565195766,True,
YDJC_88440,3.1467795372009277,2.2191849697388117,5.334678919196803,Linear,12.381818663090112,0.9518512471418152,True,
YIPF3_17436,,,,,,,False,No valid model fit
YME1L1_7799,,,,,,,False,No valid model fit
YPEL3_16422,1.0511074851191455,0.3549134731119228,9.368305186156883,Hill,36.85663688895426,0.7590644049481147,True,
YPEL5_7802,7.328357696533203,4.061185020582116,37.03200698471156,Linear,36.80236544366032,0.10097213211181966,True,
YRDC_24151,,,,,,,False,No valid model fit
YWHAB_15704,,,,,,,False,No valid model fit
YWHAG_7814,,,,,,,False,No valid model fit
YY1AP1_92936,6.053917407989502,2.8135924646273516,8.169261538876725,Polynomial 2,4.258640672808802,0.20276933817864462,True,
YY2_28081,7.439650297164917,3.416633278745311,14.256375161613077,Polynomial 2,40.413574209113406,0.8780766907972142,True,
ZBED8_25769,,,,,,,False,No valid model fit
ZBTB25_15850,,,,,,,False,No valid model fit
ZBTB34_13553,,,,,,,False,No valid model fit
ZBTB40_21158,3.2993130668756567,0.5036460532609359,9.97318097650664,Hill,29.865203375988056,0.6002088850039302,True,
ZBTB45_88623,,,,,,,False,No valid model fit
ZBTB8OS_93081,,,,,,,False,No valid model fit
ZC2HC1A_14213,,,,,,,False,No valid model fit
ZC3H14_19282,,,,,,,False,No valid model fit
ZC3H3_91008,,,,,,,False,No valid model fit
ZC3H6_19588,,,,,,,False,No valid model fit
ZCCHC12_21181,0.7887389289638662,0.16855011438740958,5.578334893180646,Hill,29.024572177187963,0.6609538045130436,True,
ZCCHC17_92644,0.9093880314135101,0.07084819308321766,9.582626291010744,Hill,13.821041929866261,0.3896174697506618,True,
ZCWPW2_19911,,,,,,,False,No valid model fit
ZDBF2_14134,,,,,,,False,No valid model fit
ZDHHC14_19477,,,,,,,False,No valid model fit
ZDHHC24_88467,,,,,,,False,No valid model fit
ZDHHC3_10680,,,,,,,False,No valid model fit
ZDHHC4_24325,,,,,,,False,No valid model fit
ZFAND1_22534,6.398665904998779,3.7337980724952606,22.122377520852964,Linear,38.46510583412818,0.15283580895757165,True,
ZFHX2_13036,,,,,,,False,No valid model fit
ZFP2_11079,6.744266748428345,3.0046510066339764,9.832400123473349,Polynomial 2,53.21807145502066,0.8823405161772353,True,
ZFP90_93139,,,,,,,False,No valid model fit
ZFP91_17706,0.11194845348973574,0.020881379794729628,0.668550209416753,Hill,-20.002270779996724,0.10708798177725254,True,
ZFPM2_14341,,,,,,,False,No valid model fit
ZFYVE19_23772,,,,,,,False,No valid model fit
ZFYVE1_15983,,,,,,,False,No valid model fit
ZFYVE28_28095,,,,,,,False,No valid model fit
ZGRF1_21063,,,,,,,False,No valid model fit
ZHX2_22523,4.284281791645125,2.826589570602307,9.636147146666659,Power,39.30418163211089,0.3107195723642734,True,
ZKSCAN1_13775,0.47300785779953003,0.26560526675614576,1.2037310870347762,Exponential 5,21.255847619359415,0.1615387071319827,True,
ZKSCAN2_89875,,,,,,,False,No valid model fit
ZKSCAN3_22769,,,,,,,False,No valid model fit
ZMAT2_25502,,,,,,,False,No valid model fit
ZMPSTE24_7860,,,,,,,False,No valid model fit
ZNF101_90237,,,,,,,False,No valid model fit
ZNF101_90418,,,,,,,False,No valid model fit
ZNF121_19275,,,,,,,False,No valid model fit
ZNF138_28103,,,,,,,False,No valid model fit
ZNF140_88487,,,,,,,False,No valid model fit
ZNF142_15197,3.14125657081604,2.2151768360992383,5.321070883269822,Linear,38.03331595435249,0.6144990784592531,True,
ZNF189_15740,,,,,,,False,No valid model fit
ZNF211_14491,2.391418989493926,1.883910532487556,3.1733748078847763,Power,2.336667309154932,1.0,True,
ZNF223_17252,,,,,,,False,No valid model fit
ZNF225_88687,,,,,,,False,No valid model fit
ZNF226_28107,,,,,,,False,No valid model fit
ZNF232_24404,,,,,,,False,No valid model fit
ZNF251_24314,,,,,,,False,No valid model fit
ZNF25_23793,0.2750768125645499,0.046090420015318795,1.8475485518828156,Hill,41.41254328396713,0.9833631932754887,True,
ZNF264_90668,,,,,,,False,No valid model fit
ZNF266_13098,6.899681091308594,3.2736524658585378,10.2717820602145,Polynomial 2,25.00757364161072,0.24826093374577884,True,
ZNF277_10713,3.5769569873809814,2.460805644590215,6.466214525004044,Linear,25.880608351640312,0.23396396332717218,True,
ZNF287_23033,18.822250366210938,16.628610125435756,19.25007687438111,Linear,19.971624794573373,0.13142812984081742,True,
ZNF296_14691,,,,,,,False,No valid model fit
ZNF333_17836,,,,,,,False,No valid model fit
ZNF335_10728,,,,,,,False,No valid model fit
ZNF33A_13507,,,,,,,False,No valid model fit
ZNF345_22985,,,,,,,False,No valid model fit
ZNF354A_22337,4.9690961837768555,3.1494662458103067,11.65304583515962,Linear,32.62341637468454,0.9916920491206578,True,
ZNF35_17703,,,,,,,False,No valid model fit
ZNF362_11443,,,,,,,False,No valid model fit
ZNF367_14143,,,,,,,False,No valid model fit
ZNF391_19301,,,,,,,False,No valid model fit
ZNF398_15876,,,,,,,False,No valid model fit
ZNF407_16558,1.3372095945101168,0.13911550274590048,9.793060489981789,Hill,47.861401641692986,0.2612727340892742,True,
ZNF416_16733,,,,,,,False,No valid model fit
ZNF419_23157,,,,,,,False,No valid model fit
ZNF423_12245,,,,,,,False,No valid model fit
ZNF441_20526,5.796525478363037,2.7299021682851965,7.643356210097743,Polynomial 2,46.481525485365,0.23012352801417868,True,
ZNF446_14399,,,,,,,False,No valid model fit
ZNF44_88170,,,,,,,False,No valid model fit
ZNF460_19456,,,,,,,False,No valid model fit
ZNF471_17574,,,,,,,False,No valid model fit
ZNF480_21541,,,,,,,False,No valid model fit
ZNF501_19520,,,,,,,False,No valid model fit
ZNF502_23805,,,,,,,False,No valid model fit
ZNF503_88870,,,,,,,False,No valid model fit
ZNF511_19148,,,,,,,False,No valid model fit
ZNF517_26298,,,,,,,False,No valid model fit
ZNF524_21180,,,,,,,False,No valid model fit
ZNF530_11536,,,,,,,False,No valid model fit
ZNF532_20212,,,,,,,False,No valid model fit
ZNF543_24225,,,,,,,False,No valid model fit
ZNF547_21485,,,,,,,False,No valid model fit
ZNF550_17465,0.4602444583025205,0.09758858275251636,2.4431979210832804,Hill,36.999324842234515,0.8201373600228731,True,
ZNF554_17792,,,,,,,False,No valid model fit
ZNF559_28118,,,,,,,False,No valid model fit
ZNF559_28119,,,,,,,False,No valid model fit
ZNF559_28122,,,,,,,False,No valid model fit
ZNF572_20190,,,,,,,False,No valid model fit
ZNF57_20544,,,,,,,False,No valid model fit
ZNF581_87718,,,,,,,False,No valid model fit
ZNF583_18678,,,,,,,False,No valid model fit
ZNF593_7910,4.491174221038818,2.927931093007624,9.536541196944881,Linear,29.23979344291276,0.9241888917941892,True,
ZNF613_14228,,,,,,,False,No valid model fit
ZNF614_24084,,,,,,,False,No valid model fit
ZNF627_12749,4.59612250328064,2.977547644515679,9.964763267862837,Linear,52.25502421190997,0.7771334057275825,True,
ZNF644_13575,2.1671630387976104,0.2433978164340692,10.118425138213807,Hill,39.26016647813885,0.9206039187765831,True,
ZNF658_11782,7.046253681182861,3.966353006159279,31.212658500338875,Linear,28.730650383246513,0.16361435522598256,True,
ZNF669_13399,,,,,,,False,No valid model fit
ZNF66_90830,,,,,,,False,No valid model fit
ZNF688_90482,,,,,,,False,No valid model fit
ZNF692_7912,4.384398460388184,2.8754416292244738,9.119917560386256,Linear,35.89761753440797,0.6481138716984751,True,
ZNF69_15016,6.800254583358765,3.4037740344340044,9.989824934560033,Polynomial 2,29.87297350128948,0.18889557540889423,True,
ZNF716_13770,,,,,,,False,No valid model fit
ZNF717_15128,,,,,,,False,No valid model fit
ZNF721_16830,1.1004137992858887,0.41358290065546177,9.708720463862143,Exponential 5,17.23890091384102,0.12527960320293685,True,
ZNF747_24687,,,,,,,False,No valid model fit
ZNF763_24126,,,,,,,False,No valid model fit
ZNF765_21748,,,,,,,False,No valid model fit
ZNF776_21487,,,,,,,False,No valid model fit
ZNF782_25871,,,,,,,False,No valid model fit
ZNF784_91080,,,,,,,False,No valid model fit
ZNF786_20189,6.664562225341797,3.219153793031611,9.615510983968958,Polynomial 2,19.677512106274914,0.11713524972896572,True,
ZNF791_90838,,,,,,,False,No valid model fit
ZNF800_18498,,,,,,,False,No valid model fit
ZNF84_21458,2.526181936264038,0.5490971574104674,645.3874044438091,Exponential 5,43.744472930192416,0.1191686953784925,True,
ZNF862_19779,,,,,,,False,No valid model fit
ZNF880_19470,,,,,,,False,No valid model fit
ZNF92_14475,5.883831977844238,3.5358927293251945,17.346823734502895,Linear,55.06090341943093,0.21488097648284699,True,
ZNRF1_89375,4.683837890625,3.0183438654850607,10.338058836269251,Linear,36.362167328331545,0.33790941371061634,True,
ZRANB1_11395,,,,,,,False,No valid model fit
ZRANB2_16430,,,,,,,False,No valid model fit
ZRANB3_33753,3.58756362386052,0.5928742085281709,9.863480368663888,Hill,12.39150803683832,0.24338804554545979,True,
ZSCAN18_91350,,,,,,,False,No valid model fit
ZSCAN22_18745,,,,,,,False,No valid model fit
ZSCAN29_19172,5.740213394165039,2.745522304527949,7.532035553307381,Polynomial 2,28.0834069570309,0.15923671849056042,True,
ZSCAN30_23139,3.6684775352478027,2.5102185336845424,6.729237289028096,Linear,26.25001721738741,0.8561250052776046,True,
ZSCAN9_26325,,,,,,,False,No valid model fit
ZSWIM3_17628,,,,,,,False,No valid model fit
ZSWIM7_90474,2.7284884452819824,1.9695814569629113,4.371404852756756,Linear,12.162781584586375,0.17946967475454467,True,
ZSWIM8_16286,,,,,,,False,No valid model fit
ZWILCH_13665,,,,,,,False,No valid model fit
ZYG11A_21878,,,,,,,False,No valid model fit
ZYG11B_10994,,,,,,,False,No valid model fit
ZZEF1_19722,,,,,,,False,No valid model fit
